Date,Open,High,Low,Close,Adj Close,Volume
2021-08-24,69.244186,69.282944,68.439919,68.643410,60.334454,3022212
2021-08-25,68.527130,69.186050,68.081398,68.730621,60.411095,2423755
2021-08-26,68.720932,69.050385,68.420540,68.779068,60.453659,1988767
2021-08-27,69.011627,69.631783,68.972870,69.331398,60.939148,2729950
2021-08-30,69.282944,69.825584,69.118217,69.825584,61.373531,3616025
2021-08-31,69.602715,70.155037,69.350777,69.980621,61.711903,3799308
2021-09-01,70.077522,70.494186,69.040695,70.164726,61.874256,5329558
2021-09-02,70.251938,70.455429,69.660851,70.426353,62.104942,2742024
2021-09-03,70.300385,70.397285,68.798447,70.058144,61.780254,5519755
2021-09-07,70.058144,70.058144,68.546509,69.001938,60.848862,3147084
2021-09-08,68.837212,69.670540,68.701553,69.476746,61.267574,2803325
2021-09-09,69.137596,69.147285,67.480621,67.509689,59.532932,4775786
2021-09-10,67.645348,67.713181,65.804260,65.813950,58.037552,5009225
2021-09-13,66.560081,66.918602,66.133720,66.405037,58.558788,5332344
2021-09-14,66.540695,66.792633,65.562019,66.094963,58.285347,4360510
2021-09-15,66.094963,66.656975,65.881783,66.337212,58.498974,4468044
2021-09-16,66.279068,66.782944,65.910851,66.269379,58.439159,3121078
2021-09-17,66.201553,66.947678,65.474808,65.581398,57.832474,8805746
2021-09-20,65.106590,66.007751,64.864342,65.513565,57.772644,5323056
2021-09-21,65.755814,65.978683,65.164726,65.164726,57.465042,4148640
2021-09-22,65.697678,66.027130,65.339149,65.658913,57.900822,3644611
2021-09-23,65.794571,66.124031,65.620155,65.678291,57.917904,3899825
2021-09-24,65.465118,65.717056,64.166664,64.399223,56.789982,4209528
2021-09-27,64.680229,65.067825,63.633720,63.643410,56.123466,4117061
2021-09-28,63.391472,63.565891,62.897285,62.984497,55.542408,4416238
2021-09-29,63.236435,64.137596,63.178295,64.001938,56.439640,4034398
2021-09-30,63.953487,64.001938,62.848839,62.848839,55.621517,3607253
2021-10-01,63.226746,64.244186,62.965115,63.808140,56.470505,3023554
2021-10-04,63.604652,64.525192,63.507751,64.437981,57.027916,3561019
2021-10-05,64.437981,64.505814,63.779072,64.195740,56.813538,3218498
